ปีที่เกิดเหตุ,วันที่เกิดเหตุ,agency,province,presumed_cause,weather,latitude,longitude,deaths,serious_injuries,minor_injuries,total_injuries,hour,year,month,day,dayofweek,is_weekend,time_period,severity_level,is_new_year,is_songkran,is_dangerouse_7days,day_type,tambon
2026,2026-03-01,กรมทางหลวง,จันทบุรี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,12.96294214,102.2825271,0,0,1,1,13,2026,3,1,6,1,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,ทับไทร
2026,2026-03-01,กรมทางหลวง,นครราชสีมา,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,14.69073367,101.4693108,0,0,0,0,13,2026,3,1,6,1,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,หนองสาหร่าย
2026,2026-03-01,การทางพิเศษแห่งประเทศไทย,ชลบุรี,ไม่ระบุ,แจ่มใส,13.465076,100.996021,0,0,0,0,13,2026,3,1,6,1,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,คลองตำหรุ
2026,2026-03-01,การทางพิเศษแห่งประเทศไทย,ชลบุรี,ไม่ระบุ,แจ่มใส,13.465076,100.996021,0,0,0,0,13,2026,3,1,6,1,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,คลองตำหรุ
2026,2026-03-01,กรมทางหลวง,นครราชสีมา,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,15.3285864,102.754078,0,0,0,0,14,2026,3,1,6,1,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,ชุมพวง
2026,2026-03-01,กรมทางหลวง,ลพบุรี,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,แจ่มใส,15.00358144,101.1195508,1,0,1,1,15,2026,3,1,6,1,บ่าย (12:00 - 15:59),รุนแรงมาก (เสียชีวิต),0,0,0,weekend,แก่งผักกูด
2026,2026-03-01,กรมทางหลวง,สิงห์บุรี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,14.81451414,100.4472774,0,0,0,0,15,2026,3,1,6,1,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,บ้านแป้ง
2026,2026-03-01,กรมทางหลวง,มุกดาหาร,สูญเสียการควบคุม,แจ่มใส,16.54070978,104.3781484,0,0,0,0,15,2026,3,1,6,1,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,คำชะอี
2026,2026-03-01,กรมทางหลวง,กรุงเทพมหานคร,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.7870849,100.3701577,0,0,2,2,16,2026,3,1,6,1,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,ศาลาธรรมสพน์
2026,2026-03-01,การทางพิเศษแห่งประเทศไทย,กรุงเทพมหานคร,ไม่ระบุ,แจ่มใส,13.73783213,100.5509537,0,0,0,0,16,2026,3,1,6,1,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,ลุมพินี
2026,2026-03-01,การทางพิเศษแห่งประเทศไทย,กรุงเทพมหานคร,ไม่ระบุ,แจ่มใส,13.73783213,100.5509537,0,0,0,0,16,2026,3,1,6,1,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,ลุมพินี
2026,2026-03-01,กรมทางหลวง,ยะลา,หลับใน,แจ่มใส,6.462207725,101.0241701,0,0,0,0,16,2026,3,1,6,1,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,กาบัง
2026,2026-03-01,กรมทางหลวง,นครศรีธรรมราช,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,8.680246891,99.81837142,0,0,1,1,17,2026,3,1,6,1,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,กะหรอ
2026,2026-03-01,กรมทางหลวง,สุพรรณบุรี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,14.46514206,100.1318863,0,0,2,2,17,2026,3,1,6,1,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,ท่าระหัด
2026,2026-03-01,กรมทางหลวง,ชลบุรี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.18085726,100.9954168,0,0,0,0,17,2026,3,1,6,1,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,บางพระ
2026,2026-03-01,กรมทางหลวง,สุพรรณบุรี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,14.46069044,100.1878037,0,0,2,2,18,2026,3,1,6,1,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,โคกโคเฒ่า
2026,2026-03-01,กรมทางหลวง,สุพรรณบุรี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,14.47101811,100.1314478,0,0,4,4,19,2026,3,1,6,1,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,ท่าระหัด
2026,2026-03-01,กรมทางหลวง,กรุงเทพมหานคร,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.71508009,100.4058686,1,0,0,0,19,2026,3,1,6,1,เย็น (16:00 - 19:59),รุนแรงมาก (เสียชีวิต),0,0,0,weekend,บางแคเหนือ
2026,2026-03-01,กรมทางหลวง,นครราชสีมา,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,14.43827504,101.876798,0,0,1,1,19,2026,3,1,6,1,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,วังน้ำเขียว
2026,2026-03-01,กรมทางหลวง,ระยอง,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,12.84026607,101.0712576,0,0,2,2,19,2026,3,1,6,1,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,มะขามคู่
2026,2026-03-01,กรมทางหลวง,กำแพงเพชร,ขับรถไม่เปิดไฟ/ไม่ใช้แสงสว่างตามกำหนด,แจ่มใส,16.78626994,99.5677869,0,0,2,2,19,2026,3,1,6,1,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,หนองหัววัว
2026,2026-03-01,กรมทางหลวง,สุรินทร์,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,14.61765858,103.4827406,0,0,2,2,20,2026,3,1,6,1,กลางคืน (20:00 - 23:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,ตาเบา
2026,2026-03-01,กรมทางหลวง,นครราชสีมา,หลับใน,แจ่มใส,15.00430511,102.4654112,0,1,0,1,20,2026,3,1,6,1,กลางคืน (20:00 - 23:59),รุนแรงปานกลาง (บาดเจ็บสาหัส),0,0,0,weekend,จักราช
2026,2026-03-01,กรมทางหลวง,จันทบุรี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,12.75283605,102.237305,0,0,1,1,21,2026,3,1,6,1,กลางคืน (20:00 - 23:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,ปัถวี
2026,2026-03-01,กรมทางหลวง,ฉะเชิงเทรา,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.58900978,100.9669746,0,0,0,0,21,2026,3,1,6,1,กลางคืน (20:00 - 23:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,บางวัว
2026,2026-03-01,กรมทางหลวง,พิษณุโลก,ขับขี่ช้าเกินเนื่องจากลักษณะของยานพาหนะ (เช่น แทรคเตอร์),แจ่มใส,17.1996515,100.264271,1,0,0,0,21,2026,3,1,6,1,กลางคืน (20:00 - 23:59),รุนแรงมาก (เสียชีวิต),0,0,0,weekend,ดงประคำ
2026,2026-03-01,กรมทางหลวง,มหาสารคาม,ฝ่าฝืนสัญญาณไฟ/เครื่องหมายจราจร,แจ่มใส,16.20026018,103.2613792,1,0,0,0,22,2026,3,1,6,1,กลางคืน (20:00 - 23:59),รุนแรงมาก (เสียชีวิต),0,0,0,weekend,แก่งเลิงจาน
2026,2026-03-01,กรมทางหลวง,สุราษฎร์ธานี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,8.553709001,99.34364711,0,0,2,2,23,2026,3,1,6,1,กลางคืน (20:00 - 23:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,คลองฉนวน
2026,2026-03-01,กรมทางหลวง,กรุงเทพมหานคร,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.78445521,100.39426,0,0,2,2,23,2026,3,1,6,1,กลางคืน (20:00 - 23:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,ศาลาธรรมสพน์
2026,2026-03-01,กรมทางหลวง,เพชรบุรี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.14138839,99.83069167,1,0,0,0,23,2026,3,1,6,1,กลางคืน (20:00 - 23:59),รุนแรงมาก (เสียชีวิต),0,0,0,weekend,ห้วยท่าช้าง
2026,2026-03-01,กรมทางหลวง,กระบี่,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,8.263152816,99.04960598,0,0,0,0,23,2026,3,1,6,1,กลางคืน (20:00 - 23:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,เขาพนม
2026,2026-03-02,กรมทางหลวง,อุตรดิตถ์,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,17.59737095,100.0904502,1,0,0,0,1,2026,3,2,0,0,ดึก (00:00 - 03:59),รุนแรงมาก (เสียชีวิต),0,0,0,normal_day,บ้านเกาะ
2026,2026-03-02,กรมทางหลวง,ลพบุรี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,14.78895449,100.7017538,0,0,1,1,1,2026,3,2,0,0,ดึก (00:00 - 03:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,normal_day,พุกร่าง
